,Apt ID,Apt Latitude,Apt Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
50,1,33.9246922,-84.31242979999998,Two Blocks,33.923995895518836,-84.31218797990437,Residential Building (Apartment / Condo)
51,1,33.9246922,-84.31242979999998,Two Blocks Fitness Center,33.92476019607713,-84.31195586253868,Gym / Fitness Center
52,1,33.9246922,-84.31242979999998,The Pet Resorts – Dunwoody,33.92399018008705,-84.31107759475708,Pet Service
53,1,33.9246922,-84.31242979999998,Two Blocks Pool,33.924282656104566,-84.3122522588777,Building
54,1,33.9246922,-84.31242979999998,Bank of America,33.92449469812425,-84.3144781541448,Bank
55,1,33.9246922,-84.31242979999998,JF&CS,33.92504560681717,-84.31460394163396,Office
56,1,33.9246922,-84.31242979999998,Star Cleaners,33.92346648931538,-84.31499980668436,Laundry Service
57,1,33.9246922,-84.31242979999998,Burger King,33.923567307464765,-84.31403271853924,Fast Food Restaurant
58,1,33.9246922,-84.31242979999998,King George Tavern,33.92274383495497,-84.31393297500026,Pub
59,1,33.9246922,-84.31242979999998,Dunwoody Green,33.92604708532354,-84.31378353421516,Housing Development
